x y0 y1 y2 y3 y4 y5 y6 y7 y8 y9 y10 y11 y12 y13 y14 y15 y16 y17 y18 y19 y20 y21 y22 y23 y24 y25 y26 y27 y28 y29 y30
0.000000000000000000e+00 -2.282931352591760277e+00 -4.999277774835568233e-01 1.703864178385279926e+00 5.883586777496393472e-01 6.011457297069452421e-01 6.064259840491977860e-01 1.120854405495797401e+00 -1.724761626987679763e+00 5.264274750782926837e-01 4.230382039228728352e-01 -6.724381383713191607e-01 -1.823915866746289804e+00 9.089559662906935289e-01 -6.836921140692633347e-01 1.299871185972970578e+00 -3.165704746476836751e-01 1.745405174909663293e-01 -6.015788899088282404e-01 -1.087888827615864473e+00 1.753307866311280883e+00 -4.584033936462862668e-02 -3.846388192577101517e-01 1.982163772719607087e+00 -5.465267576159333895e-01 3.698773272195536310e-01 1.768931613099399724e+00 -5.577597352020016164e-01 -2.506177783746462717e-01 1.232660098062036580e+00 -7.241149639006697059e-02 5.645134627901065016e-01
2.040816326530612082e-02 -2.301213493920930553e+00 -5.765605011381091938e-01 1.650517610349543141e+00 5.809702970360602903e-01 5.295424804521953188e-01 6.329865201296021038e-01 1.109586656590606735e+00 -1.827915014494481127e+00 5.516565576370817681e-01 3.947981157705608424e-01 -6.082905719620319562e-01 -1.832807505461860664e+00 8.911629511676821824e-01 -6.612168979805047586e-01 1.249688602329055209e+00 -3.739593701704056472e-01 1.731456201469752376e-01 -4.358745145863096027e-01 -1.004144618029884084e+00 1.799127656071497050e+00 -5.865872555865524196e-02 -3.881895106243598570e-01 1.970237899273777904e+00 -4.612245892967722916e-01 3.484054456609623207e-01 1.833568259843851189e+00 -5.948205751935891072e-01 -2.762376135854971992e-01 1.174133423227406547e+00 -8.082662054313639877e-02 6.202227010442175059e-01
4.081632653061224164e-02 -2.310537740539833074e+00 -6.510643106846041306e-01 1.592949830597022665e+00 5.783472616092244500e-01 4.598137034728351225e-01 6.576240525735145281e-01 1.091681528416946323e+00 -1.926604533798620844e+00 5.745410756204678560e-01 3.702843865363097953e-01 -5.419560048406645292e-01 -1.840535957594949590e+00 8.723643542285011154e-01 -6.412038053359969680e-01 1.188089612642747150e+00 -4.265954013041958759e-01 1.745917543432999042e-01 -2.739412383823734420e-01 -9.239278438533925497e-01 1.842401636179540780e+00 -7.340724873027275332e-02 -3.940530102964553416e-01 1.949568129922798487e+00 -3.718096237609341270e-01 3.204937893135040294e-01 1.892037406501491992e+00 -6.244759392440885071e-01 -2.943767606542195825e-01 1.106834777058347541e+00 -8.752579527927115133e-02 6.779725418408079074e-01
6.122448979591836593e-02 -2.310897852658432061e+00 -7.231192226898609521e-01 1.531560292839066140e+00 5.807016402065345861e-01 3.922876679737825056e-01 6.798397790690575704e-01 1.067177529466226904e+00 -2.020141885257435099e+00 5.946150904179698937e-01 3.495353071808239842e-01 -4.740306817909415993e-01 -1.846516748345520487e+00 8.531262989855094014e-01 -6.243441061240206924e-01 1.115518073057100823e+00 -4.740496472354217006e-01 1.785882963365822695e-01 -1.172099631312890078e-01 -8.478094722721488674e-01 1.882616874685174579e+00 -8.978765447610848049e-02 -4.024761232787351650e-01 1.921284507790426144e+00 -2.788677206790202701e-01 2.856202663665123875e-01 1.943811254411112799e+00 -6.462850422588320987e-01 -3.046697012319783404e-01 1.031415308109828732e+00 -9.244351648677839872e-02 7.376260827986066415e-01
8.163265306122448328e-02 -2.302365385389487429e+00 -7.923908808690627303e-01 1.466787960399482893e+00 5.881682094441258446e-01 3.272566832002248849e-01 6.991844516076560767e-01 1.036231067574676423e+00 -2.107888747433495080e+00 6.114488042302845816e-01 3.325748248369438942e-01 -4.051506694436405875e-01 -1.850215106308791047e+00 8.339313347460222126e-01 -6.112551359549577290e-01 1.032546079635461078e+00 -5.160046864182937787e-01 1.848338805628696735e-01 3.302182703864899732e-02 -7.763126216723497119e-01 1.919261221438891329e+00 -1.074969936949533023e-01 -4.136379338492136570e-01 1.886627066312439371e+00 -1.829914036203769967e-01 2.433674063092481632e-01 1.988393509851148488e+00 -6.599546382941895439e-01 -3.068519420185710223e-01 9.486744459091669412e-01 -9.552037029233749477e-02 7.990063713852996186e-01
1.020408163265306006e-01 -2.285086205658512171e+00 -8.585324311397727337e-01 1.399111194798952518e+00 6.007982935252450529e-01 2.649721365578721066e-01 7.152653151320382818e-01 9.991174919970570167e-01 -2.189263139501465893e+00 6.246662098657647100e-01 3.194118784195179028e-01 -3.359834927896471202e-01 -1.851154721269129499e+00 8.151703640208481927e-01 -6.024637559242770335e-01 9.398648664723993074e-01 -5.522591041732918260e-01 1.930234289758510358e-01 1.756039102495303428e-01 -7.099115612487074678e-01 1.951833792027287906e+00 -1.262342453904601591e-01 -4.276439431289296156e-01 1.846917851613901096e+00 -8.478067911857550820e-02 1.934327734478896166e-01 2.025330381796494716e+00 -6.653375718401026706e-01 -3.007637359502758345e-01 8.595422531259770960e-01 -9.670856930821539188e-02 8.618959017202580952e-01
1.224489795918367319e-01 -2.259276365278709342e+00 -9.211878492790370743e-01 1.329048483730446373e+00 6.185542287265417549e-01 2.056418506828835147e-01 7.277513769692963708e-01 9.562278309757029637e-01 -2.263743852325596606e+00 6.339598974791007535e-01 3.100384335417990522e-01 -2.672175795750794669e-01 -1.848925484325967261e+00 7.971367581001824743e-01 -5.983919549466369947e-01 8.382750612471617790e-01 -5.827282329437170061e-01 2.028544573168971632e-01 3.095418638409273560e-01 -6.490286149869520793e-01 1.979853339989522398e+00 -1.457019755850271492e-01 -4.445195996446500430e-01 1.803527747444729989e+00 1.515533242312636954e-02 1.356377124894090069e-01 2.054220109551847528e+00 -6.624301316050644761e-01 -2.863520085464673626e-01 7.650600815904178287e-01 -9.597694469746058388e-02 9.260374574576129003e-01
1.428571428571428492e-01 -2.225215023831886185e+00 -9.799958130031227732e-01 1.257157600966012145e+00 6.413040292240334006e-01 1.494267917755976172e-01 7.363765448977158679e-01 9.080621686489878108e-01 -2.330877238964841780e+00 6.391042718205512951e-01 3.044272585946298793e-01 -1.995520312388587847e-01 -1.843186639500883128e+00 7.800220228827859925e-01 -5.993433078133737490e-01 7.286753184394008098e-01 -6.074414434168966537e-01 2.140357734166153936e-01 4.340030852761630475e-01 -5.940324291207637053e-01 2.002868389345571210e+00 -1.656122848878636700e-01 -4.642073346820921875e-01 1.757844932806600591e+00 1.161978219659420136e-01 6.993240237143023841e-02 2.074723489407599875e+00 -6.513643950089456069e-01 -2.636704108704090999e-01 6.663577932466963061e-01 -9.331603864945912929e-02 9.911358875588952566e-01
1.632653061224489666e-01 -2.183237598203258578e+00 -1.034595697386610835e+00 1.184031994744634275e+00 6.688196365283084477e-01 9.643951003574421921e-02 7.409406368015576394e-01 8.552222045450831311e-01 -2.390279346884724543e+00 6.399647294705507194e-01 3.025254443562030437e-01 -1.336841199497793009e-01 -1.833668020793510323e+00 7.639148568936755535e-01 -6.054930114797125729e-01 6.120501871207121303e-01 -6.265369975036667594e-01 2.262930347409084497e-01 5.483155121456779746e-01 -5.452340548192943226e-01 2.020465973997926046e+00 -1.856867267587463954e-01 -4.865648328223665109e-01 1.711239469108953415e+00 2.177160549979453574e-01 -3.600772850242415016e-03 2.086571872138311523e+00 -6.323995520762248912e-01 -2.328776256265500111e-01 5.646280330411814763e-01 -8.874313265493929959e-02 1.056860567797904604e+00
1.836734693877550839e-01 -2.133727340141780893e+00 -1.084633037861630456e+00 1.110298802783466821e+00 7.007750232669851531e-01 4.674521161241695227e-02 7.413105794291426909e-01 7.983982990821294479e-01 -2.441641203421357709e+00 6.365049199726564577e-01 3.042507882828742738e-01 -7.029616292127191524e-02 -1.820170015846203970e+00 7.488037118856549768e-01 -6.168795341676543975e-01 4.894570988379399190e-01 -6.402543068772498236e-01 2.393768723638443063e-01 6.519664087679871711e-01 -5.028822931144102393e-01 2.032279308902198878e+00 -2.056586284167233325e-01 -5.113645975882228356e-01 1.665030863388097249e+00 3.190652537579167780e-01 -8.474867491585523493e-02 2.089576741903234502e+00 -6.059095604469286744e-01 -1.942333805320233253e-01 4.611012008405885321e-01 -8.230616908744217697e-02 1.122848649575813207e+00
