x y
0.000000000000000000e+00 2.743690484218043735e-01
1.000000000000000000e+00 -1.943752989927960417e-01
2.000000000000000000e+00 -1.208435545674214628e-01
3.000000000000000000e+00 -3.273273184610159814e-01
4.000000000000000000e+00 -6.283732539133335404e-01
5.000000000000000000e+00 1.020894482794818398e-01
6.000000000000000000e+00 1.892169735343813587e-03
7.000000000000000000e+00 -1.583212623577916756e-01
8.000000000000000000e+00 -7.561810593922464740e-02
9.000000000000000000e+00 2.213345906476612834e-01
1.000000000000000000e+01 4.853409397812571968e-01
1.100000000000000000e+01 2.029312916973402547e-01
1.200000000000000000e+01 9.330182487403499980e-01
1.300000000000000000e+01 -7.066256867440186273e-02
1.400000000000000000e+01 -4.527215676729251514e-02
1.500000000000000000e+01 4.112129458843536423e-01
1.600000000000000000e+01 3.753356076230743299e-01
1.700000000000000000e+01 5.986878729133969790e-01
1.800000000000000000e+01 3.966360594060017730e-01
1.900000000000000000e+01 -4.236767067079038052e-01
2.000000000000000000e+01 9.102515454840605369e-02
2.100000000000000000e+01 -7.574226326492969896e-01
2.200000000000000000e+01 -6.155877165901069148e-01
2.300000000000000000e+01 -2.267765478554145397e-01
2.400000000000000000e+01 8.643067268933364578e-02
2.500000000000000000e+01 -7.534776694347279646e-02
2.600000000000000000e+01 -1.310775521867662274e-01
2.700000000000000000e+01 -1.038855858215506217e-01
2.800000000000000000e+01 -5.318194269199535418e-01
2.900000000000000000e+01 1.638647677550425508e-01
3.000000000000000000e+01 4.903778423568147526e-01
