x y
0.000000000000000000e+00 3.139552234185109536e-01
1.000000000000000000e+00 -2.070076678284631655e-01
2.000000000000000000e+00 -1.327062491616824158e-01
3.000000000000000000e+00 -3.583435899990395912e-01
4.000000000000000000e+00 -6.692258377373896394e-01
5.000000000000000000e+00 2.099573234327688775e-01
6.000000000000000000e+00 1.194283774084093086e-01
7.000000000000000000e+00 -4.091202309358640821e-02
8.000000000000000000e+00 2.156798805561927976e-02
9.000000000000000000e+00 1.177588581233368903e-01
1.000000000000000000e+01 5.475713696374555628e-01
1.100000000000000000e+01 2.198910305682359179e-01
1.200000000000000000e+01 9.941620489148843554e-01
1.300000000000000000e+01 -2.704275101137916179e-02
1.400000000000000000e+01 1.002319805093203758e-01
1.500000000000000000e+01 5.396495627941134687e-01
1.600000000000000000e+01 5.123334421794065729e-01
1.700000000000000000e+01 7.121212813514418150e-01
1.800000000000000000e+01 3.978664055110277542e-01
1.900000000000000000e+01 -5.332048048774080673e-01
2.000000000000000000e+01 1.050154001308866714e-01
2.100000000000000000e+01 -7.880245559579960313e-01
2.200000000000000000e+01 -6.449007021295688480e-01
2.300000000000000000e+01 -2.570786206147280817e-01
2.400000000000000000e+01 1.233708540649201685e-01
2.500000000000000000e+01 -1.123281317312798677e-01
2.600000000000000000e+01 -1.793217492786596812e-01
2.700000000000000000e+01 -1.547014807847098827e-01
2.800000000000000000e+01 -5.358371146890998915e-01
2.900000000000000000e+01 1.840436061074605667e-01
3.000000000000000000e+01 4.947042717118097510e-01
