x y
0.000000000000000000e+00 -2.077106442041424028e+00
1.000000000000000000e+00 -1.129766614178907558e+00
2.000000000000000000e+00 1.036612430237839888e+00
3.000000000000000000e+00 7.367482251254751091e-01
4.000000000000000000e+00 3.617256294803673235e-04
5.000000000000000000e+00 7.374187766167104030e-01
6.000000000000000000e+00 7.383560727352483921e-01
7.000000000000000000e+00 -2.484731254811495926e+00
8.000000000000000000e+00 6.287888557249438071e-01
9.000000000000000000e+00 3.094851660242988745e-01
1.000000000000000000e+01 -1.004315720397653058e-02
1.100000000000000000e+01 -1.802560259708444024e+00
1.200000000000000000e+01 7.345802890439007138e-01
1.300000000000000000e+01 -6.333993561691636520e-01
1.400000000000000000e+01 3.620121366584695966e-01
1.500000000000000000e+01 -6.489237851823707048e-01
1.600000000000000000e+01 2.530679006317578250e-01
1.700000000000000000e+01 7.445943947555359044e-01
1.800000000000000000e+01 -4.671590699879089592e-01
1.900000000000000000e+01 2.037995245856325077e+00
2.000000000000000000e+01 -2.252733561736919021e-01
2.100000000000000000e+01 -5.382989581654400446e-01
2.200000000000000000e+01 1.620455542608493005e+00
2.300000000000000000e+01 4.195868954737549394e-01
2.400000000000000000e+01 -1.731696813845337302e-01
2.500000000000000000e+01 2.083635611256007270e+00
2.600000000000000000e+01 -5.723688491721021787e-01
2.700000000000000000e+01 -1.480933676218302020e-01
2.800000000000000000e+01 3.570180979052663961e-01
2.900000000000000000e+01 -7.408783219781958640e-02
3.000000000000000000e+01 1.188709307764797440e+00
