x y0 y1 y2 y3 y4 y5 y6 y7 y8 y9 y10 y11 y12 y13 y14 y15 y16 y17 y18 y19 y20 y21 y22 y23 y24 y25 y26 y27 y28 y29 y30
0.000000000000000000e+00 -3.850754642686828322e-01 -6.722159293287865989e-01 2.588260122308672084e-01 4.780149112501049236e-01 7.982124005562071245e-01 1.126837352460359432e+00 1.285308443981281856e+00 -1.177511956331711129e+00 6.430289559213890893e-01 3.606093704994419169e-01 1.876966285427189574e+00 5.737995967619281545e-01 1.174794240881421370e+00 -1.415035250393605448e+00 1.949841310331716926e-01 -1.005803884834603368e+00 2.779774666531357408e+00 -3.941294109336508367e-01 -8.206984993320508570e-01 1.401467180748394270e+00 -1.827304685121811545e+00 -1.574585403912231119e+00 3.516370800424064025e-01 1.906586014819243946e+00 2.556505103059958817e+00 -1.425235534119413616e+00 -1.857689727725017614e-01 -1.372400794196039220e+00 6.403178417227055608e-01 2.984709398246228676e-02 -4.655237509609996827e-01
2.040816326530612082e-02 -4.490670342578197971e-01 -7.158847663530230054e-01 2.959747654897390556e-01 4.005876010176240287e-01 8.794428230471116326e-01 1.162182348170547330e+00 1.295451073923373109e+00 -1.159158529429000550e+00 7.026440535053593006e-01 3.587487461888494988e-01 1.879006272753489970e+00 5.519124855091405157e-01 1.179078701330312340e+00 -1.430376872035546532e+00 2.335981758656410223e-01 -1.017967810218173730e+00 2.809979594617577625e+00 -4.039254550517619724e-01 -8.587257520622095797e-01 1.303697731454213304e+00 -1.924250791561682883e+00 -1.547312219767544850e+00 3.799814112253189768e-01 1.926341734314407805e+00 2.601698846944965116e+00 -1.424362599764860571e+00 -2.477222705217740906e-01 -1.454305578855275449e+00 6.353101533477774066e-01 5.600005054177467634e-02 -5.144362831588893403e-01
4.081632653061224164e-02 -5.098202755343668180e-01 -7.565235938364495150e-01 3.304551897885272815e-01 3.206489393135595334e-01 9.621085245901636052e-01 1.191014724362349897e+00 1.299112038244701672e+00 -1.136893639950078194e+00 7.646167977962479156e-01 3.533562532967976511e-01 1.875962884043730128e+00 5.268456228311442224e-01 1.179317664029354340e+00 -1.442073712108496997e+00 2.715974199373317188e-01 -1.027094812599181894e+00 2.832740125513287133e+00 -4.088696426618074753e-01 -8.960727575456545191e-01 1.203024539562080886e+00 -2.022025557742767266e+00 -1.521727165419908268e+00 4.066177804010093211e-01 1.942959987529758070e+00 2.639443023900872820e+00 -1.423132203284268149e+00 -3.100345165206013220e-01 -1.530633720782959228e+00 6.319526394594109364e-01 8.397263576162701526e-02 -5.590331053568349251e-01
6.122448979591836593e-02 -5.674121654224489886e-01 -7.941507584060226721e-01 3.623367531681112585e-01 2.396923546365337110e-01 1.045504067194670039e+00 1.212353424666816615e+00 1.295902291697696107e+00 -1.110756563361137372e+00 8.281385960541247648e-01 3.444518450423923461e-01 1.867892164677925182e+00 4.989233498452479432e-01 1.174783452842315778e+00 -1.449902329947389656e+00 3.085961461649951998e-01 -1.032804505245471960e+00 2.848410929357779064e+00 -4.086460763969027021e-01 -9.326706598378565749e-01 1.100272002861466758e+00 -2.120165180597420651e+00 -1.498449635999458796e+00 4.312988923938796404e-01 1.955992570002941466e+00 2.669740773715913562e+00 -1.421821671819420096e+00 -3.723782659449811350e-01 -1.600782554250410605e+00 6.298024571368584512e-01 1.135038531028617625e-01 -5.992366481530680966e-01
8.163265306122448328e-02 -6.219743319187640562e-01 -8.287992401140916732e-01 3.917090428027764082e-01 1.592457566199260155e-01 1.128847379590075528e+00 1.225278001743854706e+00 1.285530381777630238e+00 -1.080787219122216980e+00 8.923906373170813477e-01 3.321181480187402890e-01 1.854903547205332792e+00 4.684612801777592872e-01 1.164783051380962053e+00 -1.453723225320539880e+00 3.442054906891660049e-01 -1.034720617666227804e+00 2.857393016829964161e+00 -4.030437686152145704e-01 -9.684249261647732698e-01 9.962982023836709500e-01 -2.218040615821820438e+00 -1.478008879886343552e+00 4.537806823929276256e-01 1.965041612502914870e+00 2.692645589620626279e+00 -1.420648506341452899e+00 -4.344157213840226794e-01 -1.664239043533650486e+00 6.283724509497858879e-01 1.442881020094830269e-01 -6.350673103182046253e-01
1.020408163265306006e-01 -6.736847935972483103e-01 -8.605148057793272631e-01 4.186710685538691523e-01 8.084137755163130212e-02 1.211287349336574781e+00 1.228948677098520292e+00 1.267811765406972269e+00 -1.047022119749732916e+00 9.565620196368401773e-01 3.164983345952730454e-01 1.837157280605451470e+00 4.357614090738463619e-01 1.148675671433407652e+00 -1.453482430619432275e+00 3.780375945309860652e-01 -1.032480997411385770e+00 2.860119452083483171e+00 -3.919564401085395833e-01 -1.003215356090638943e+00 8.919873470881191091e-01 -2.314865770065134498e+00 -1.460834627252268536e+00 4.738258186414849304e-01 1.969768030042628570e+00 2.708268006214922252e+00 -1.419762417758229311e+00 -4.957988780925418615e-01 -1.720588151940338317e+00 6.271369187445645643e-01 1.759717417976677245e-01 -6.666394917570191980e-01
1.224489795918367319e-01 -7.227578226470149358e-01 -8.893571736197127819e-01 4.433222951793591160e-01 5.985960907334744903e-03 1.291914754821720246e+00 1.222626424898316744e+00 1.242678644884253281e+00 -1.009491278406932313e+00 1.019865606004016989e+00 2.977927527844487221e-01 1.814861170451235406e+00 4.011062221884549861e-01 1.125889176628464439e+00 -1.449210290331772288e+00 4.097092482125234136e-01 -1.025749316066041139e+00 2.857041792510998324e+00 -3.753807094906732589e-01 -1.036893052749493505e+00 7.882404214076639271e-01 -2.409711450181896364e+00 -1.447250755060934146e+00 4.912071624139704440e-01 1.969899971784052184e+00 2.716783316782807045e+00 -1.419240316769686983e+00 -5.561719268650592296e-01 -1.769516972840582847e+00 6.255387948395242370e-01 2.081525954471857565e-01 -6.941533177034290292e-01
1.428571428571428492e-01 -7.694329695471654462e-01 -9.153995073600839083e-01 4.657534209372320433e-01 -6.386718738324151379e-02 1.369774932552922708e+00 1.205692065941335489e+00 1.210185539760141094e+00 -9.682156046833417795e-01 1.081554345794085492e+00 2.762549497805101284e-01 1.788265749598801690e+00 3.647570157200168972e-01 1.095935853446862840e+00 -1.441019476997202453e+00 4.388457714181275837e-01 -1.014226300246989121e+00 2.848617083028472496e+00 -3.534110360630528525e-01 -1.069281867779606099e+00 6.859669994126755821e-01 -2.501524492265766675e+00 -1.437469164339797656e+00 5.057119665991296475e-01 1.965238137726684986e+00 2.718437261501916780e+00 -1.419080929070469566e+00 -6.151728439922715674e-01 -1.810819115020271042e+00 6.229974889824368978e-01 2.403801321427606885e-01 -7.178845053517719510e-01
1.632653061224489666e-01 -8.139630993850579532e-01 -9.387296919052333655e-01 4.860395235344925902e-01 -1.273476482341995841e-01 1.443882911985829409e+00 1.177664391868951332e+00 1.170512924109945452e+00 -9.232063618856312104e-01 1.140934352812924546e+00 2.521850048500237640e-01 1.757659664478353312e+00 3.269512683492788452e-01 1.058425594268587400e+00 -1.429098931849940080e+00 4.650867822679287666e-01 -9.976617367588976881e-01 2.835296872043612471e+00 -3.262350987023652782e-01 -1.100178481690271548e+00 5.860747941087061097e-01 -2.589152078700345694e+00 -1.431588659177702505e+00 5.171468666197605035e-01 1.955658584441970493e+00 2.713550672453464152e+00 -1.419202667218526059e+00 -6.724356073515896925e-01 -1.844393320223954413e+00 6.189163812381932583e-01 2.721576891635633100e-01 -7.381726657721224827e-01
1.836734693877550839e-01 -8.566033830127138815e-01 -9.594513034932715678e-01 5.042328875749562123e-01 -1.831931506631817863e-01 1.513239828463597503e+00 1.138216428643118672e+00 1.123967332931391061e+00 -8.744653606508000498e-01 1.197376205235700430e+00 2.259246657615344434e-01 1.723363934757960125e+00 2.879022681797003824e-01 1.013077816317066171e+00 -1.413709418968824183e+00 4.880930837243357967e-01 -9.758675599557374847e-01 2.817516617515327670e+00 -2.941252002341457894e-01 -1.129355860362050379e+00 4.894620173424443221e-01 -2.671369893330964640e+00 -1.429594096543834292e+00 5.253443548034228971e-01 1.941115537131132607e+00 2.702522870932159815e+00 -1.419443352366415834e+00 -7.275928180182427152e-01 -1.870243167259748374e+00 6.126922760456565697e-01 3.029465893352775718e-01 -7.554063504341226309e-01
