x y
0.000000000000000000e+00 2.631623259441573381e-01
1.000000000000000000e+00 -1.874482844092103806e-01
2.000000000000000000e+00 -1.149813940811793833e-01
3.000000000000000000e+00 -3.106523091666107406e-01
4.000000000000000000e+00 -6.228018083729703891e-01
5.000000000000000000e+00 1.117421908383893076e-01
6.000000000000000000e+00 1.495818260046796223e-02
7.000000000000000000e+00 -1.500317196202727021e-01
8.000000000000000000e+00 -7.339500291153328027e-02
9.000000000000000000e+00 2.138878623963839376e-01
1.000000000000000000e+01 4.051628164836441059e-01
1.100000000000000000e+01 1.851877707021856168e-01
1.200000000000000000e+01 8.728618475946156030e-01
1.300000000000000000e+01 -5.375416674749726453e-02
1.400000000000000000e+01 -3.176170334640415760e-02
1.500000000000000000e+01 4.147767179318780362e-01
1.600000000000000000e+01 3.945567142661460247e-01
1.700000000000000000e+01 5.896488071627050687e-01
1.800000000000000000e+01 3.276761674113115586e-01
1.900000000000000000e+01 -4.208226031023327707e-01
2.000000000000000000e+01 4.559220347806485635e-02
2.100000000000000000e+01 -6.312416294245070114e-01
2.200000000000000000e+01 -5.938967443636194998e-01
2.300000000000000000e+01 -1.126426907332927219e-01
2.400000000000000000e+01 2.743750356403754434e-02
2.500000000000000000e+01 -1.023159026167871355e-01
2.600000000000000000e+01 -1.309811688304430566e-01
2.700000000000000000e+01 -9.206877913813286962e-02
2.800000000000000000e+01 -4.553349577080201271e-01
2.900000000000000000e+01 1.873003110457801268e-01
3.000000000000000000e+01 4.168101831186805106e-01
