x y
0.000000000000000000e+00 3.045055838986798769e-01
1.000000000000000000e+00 1.420548914449338285e-01
2.000000000000000000e+00 -5.671215220996508322e-01
3.000000000000000000e+00 1.186507804526822252e+00
4.000000000000000000e+00 1.148845165867037554e+00
5.000000000000000000e+00 -1.765704528877441781e+00
6.000000000000000000e+00 -1.701505692736889008e+00
7.000000000000000000e+00 -1.091424902487150739e+00
8.000000000000000000e+00 -1.749571945876438495e+00
9.000000000000000000e+00 -4.564695723498594093e-01
1.000000000000000000e+01 3.967202134330025665e-01
1.100000000000000000e+01 1.300784811283512088e+00
1.200000000000000000e+01 -5.684608114350835351e-01
1.300000000000000000e+01 -7.369513696010528969e-01
1.400000000000000000e+01 -2.259729265817572053e+00
1.500000000000000000e+01 3.840086271946291374e-01
1.600000000000000000e+01 4.233779539907271960e-01
1.700000000000000000e+01 4.148676707138321262e-01
1.800000000000000000e+01 3.250408527020884897e-01
1.900000000000000000e+01 3.469279306619961756e-01
2.000000000000000000e+01 -9.861241923898693695e-01
2.100000000000000000e+01 -1.450545228326067360e+00
2.200000000000000000e+01 -2.247306002714317685e-01
2.300000000000000000e+01 -5.750099477734865738e-01
2.400000000000000000e+01 2.798554392654328815e+00
2.500000000000000000e+01 2.113444466896634011e-01
2.600000000000000000e+01 7.713839276039042847e-01
2.700000000000000000e+01 -6.647376103141695580e-01
2.800000000000000000e+01 -5.230608506504728084e-01
2.900000000000000000e+01 4.943353534294839813e-01
3.000000000000000000e+01 3.060652612819201868e-01
