0.0 0.0 1.0581524207462614
1.0 0.0 0.6190134914378478
2.0 0.0 -0.518109778832929
3.0 0.0 -0.18737524253655843
4.0 0.0 1.4899601118749524
5.0 0.0 0.12983113090996418
6.0 0.0 0.940427589189214
7.0 0.0 1.3536238538518515
8.0 0.0 -1.8176986571573057
9.0 0.0 -0.0776049010532214
     
0.0 1.0 -0.6147171417684426
1.0 1.0 -1.3176182773851126
2.0 1.0 0.0008646544710020117
3.0 1.0 0.6066232345137553
4.0 1.0 1.0030664010208419
5.0 1.0 -0.2245470504858724
6.0 1.0 0.9162867594047261
7.0 1.0 0.09226052373409323
8.0 1.0 0.655326429400436
9.0 1.0 -1.1900764802458936
     
0.0 2.0 1.2688621030350542
1.0 2.0 1.6595448581880687
2.0 2.0 -0.8341785327235158
3.0 2.0 0.4988409192120375
4.0 2.0 1.0782609756797774
5.0 2.0 1.2635382834086857
6.0 2.0 -0.039575225147883836
7.0 2.0 -1.0242151360604275
8.0 2.0 -1.2761839080636916
9.0 2.0 0.13875507594060013
     
0.0 3.0 -0.4451048349248998
1.0 3.0 -0.057018026747068566
2.0 3.0 1.2114187735828301
3.0 3.0 0.34144619677714605
4.0 3.0 1.228483615660527
5.0 3.0 -1.2525527499755507
6.0 3.0 0.3187805949496345
7.0 3.0 1.175498454780207
8.0 3.0 -0.4571508460457485
9.0 3.0 1.0220767928900931
     
0.0 4.0 0.7069651467068921
1.0 4.0 -0.2244668088255753
2.0 4.0 0.1797149669245011
3.0 4.0 0.04060639998834156
4.0 4.0 0.8257215952276253
5.0 4.0 0.8168702045630212
6.0 4.0 0.9206574313710533
7.0 4.0 -0.5236269106265093
8.0 4.0 0.08676907684715565
9.0 4.0 -0.7839077886607464
     
0.0 5.0 -0.24267808115909356
1.0 5.0 -0.3072522944632421
2.0 5.0 -1.090413121621258
3.0 5.0 -0.450959213825703
4.0 5.0 -1.0343808128400391
5.0 5.0 -2.576345257193893
6.0 5.0 -0.1285226182990538
7.0 5.0 -0.8842002922764461
8.0 5.0 0.1283139175096159
9.0 5.0 -0.053480992083969434
     
0.0 6.0 -0.7762768087679649
1.0 6.0 -1.0070976189540468
2.0 6.0 0.7437619697824737
3.0 6.0 -1.1331974374351306
4.0 6.0 0.39186240567693637
5.0 6.0 -0.9786593249616953
6.0 6.0 -1.8086328974644013
7.0 6.0 -2.0191135707659487
8.0 6.0 0.15362887396580016
9.0 6.0 -0.8515578563433107
     
0.0 7.0 -0.007956478526619291
1.0 7.0 0.13435767995837036
2.0 7.0 1.0489949000452048
3.0 7.0 -0.46625793716184194
4.0 7.0 0.7981100464756522
5.0 7.0 -1.5201819236037253
6.0 7.0 -0.529625773069261
7.0 7.0 0.9585292262863838
8.0 7.0 0.6899701880592158
9.0 7.0 0.6926954419240596
     
0.0 8.0 0.7624918083698374
1.0 8.0 0.8725178022564
2.0 8.0 0.12193375178494538
3.0 8.0 0.48534564788282086
4.0 8.0 -1.1535665474961456
5.0 8.0 -0.09499969451167142
6.0 8.0 0.236710636950286
7.0 8.0 -1.110786572939253
8.0 8.0 1.4833101647715652
9.0 8.0 0.2095589580365733
     
0.0 9.0 1.7912271927510952
1.0 9.0 1.7766486949785356
2.0 9.0 -0.056492025327110944
3.0 9.0 -0.760082653143489
4.0 9.0 0.6690746471390081
5.0 9.0 2.057261469137789
6.0 9.0 -0.4254657965325269
7.0 9.0 2.588604840312189
8.0 9.0 1.22554117078854
9.0 9.0 -0.1492995514355992
     
0.0 10.0 0.18797532947251724
1.0 10.0 1.0707689506363778
2.0 10.0 -0.3768156680292736
3.0 10.0 -0.8668012583430333
4.0 10.0 -0.36632243004773085
5.0 10.0 -1.1943949926125568
6.0 10.0 -0.15261997504075403
7.0 10.0 -0.34522995616615315
8.0 10.0 0.03968101377530556
9.0 10.0 0.8106385142077014
     
0.0 11.0 0.5487737472910024
1.0 11.0 -0.9300448561194435
2.0 11.0 -0.5823775392797134
3.0 11.0 -0.1399122458257438
4.0 11.0 1.2778728168595619
5.0 11.0 -0.09765111989258812
6.0 11.0 0.10287685477884588
7.0 11.0 -0.1468315025571189
8.0 11.0 -0.37232258898061715
